"","study","germplasmName","trait","predicted.value","std.error","status"
"118","Adv_Stj_21","18MSFRS-50","Grain.yield...bu.ac",91.8379477316347,3.19027922962386,"Estimable"
"119","Adv_Stj_21","18MSFRS-53","Grain.yield...bu.ac",86.7353783708991,3.26798783014144,"Estimable"
"120","Adv_Stj_21","18MSFRS-60","Grain.yield...bu.ac",87.6207346424974,3.10337003473697,"Estimable"
"121","Adv_Stj_21","18MSFRS-66","Grain.yield...bu.ac",83.5486232725929,3.2395393414779,"Estimable"
"122","Adv_Stj_21","Kaskaskia","Grain.yield...bu.ac",70.5481516843702,3.16953577272897,"Estimable"
"123","Adv_Stj_21","Pio 25R74","Grain.yield...bu.ac",92.0351566143917,3.20289090214213,"Estimable"
"124","Adv_Stj_21","US16-IL-061-029","Grain.yield...bu.ac",89.6811949728585,3.26065920000102,"Estimable"
"125","Adv_Stj_21","US16-IL-061-032","Grain.yield...bu.ac",86.0999511272554,3.24837847547271,"Estimable"
"126","Adv_Stj_21","US16-IL-061-046","Grain.yield...bu.ac",84.7524080647098,3.11761313577206,"Estimable"
"127","Adv_Stj_21","US16-IL-061-068","Grain.yield...bu.ac",86.4814461660901,3.13610868759014,"Estimable"
"128","Adv_Stj_21","US16-IL-061-074","Grain.yield...bu.ac",73.8381221680262,3.35703174153649,"Estimable"
"129","Adv_Stj_21","US16-IL-061-075","Grain.yield...bu.ac",86.2184230194606,3.38599143200972,"Estimable"
"130","Adv_Stj_21","US16-IL-061-077","Grain.yield...bu.ac",81.3060189610675,3.11851120110842,"Estimable"
"131","Adv_Stj_21","US16-IL-061-100","Grain.yield...bu.ac",88.7524148068446,3.19564621397925,"Estimable"
"132","Adv_Stj_21","US16-IL-061-102","Grain.yield...bu.ac",81.6659866200407,3.10939517473508,"Estimable"
"133","Adv_Stj_21","US16-IL-061-132","Grain.yield...bu.ac",80.9943912613904,3.3630432822185,"Estimable"
"134","Adv_Stj_21","US16-IL-061-162","Grain.yield...bu.ac",86.5272717130889,3.13069961986874,"Estimable"
"135","Adv_Stj_21","US16-IL-062-031","Grain.yield...bu.ac",95.0426761061638,4.33786987555186,"Estimable"
"136","Adv_Stj_21","US16-IL-062-109","Grain.yield...bu.ac",92.8410154449644,4.47130033467663,"Estimable"
"137","Adv_Stj_21","US16-IL-063-026","Grain.yield...bu.ac",82.1784963442564,3.10365146983192,"Estimable"
"138","Adv_Stj_21","US16-IL-063-030","Grain.yield...bu.ac",93.7889652054101,4.78829636183823,"Estimable"
"139","Adv_Stj_21","US16-IL-063-063","Grain.yield...bu.ac",87.0315264002411,3.28886009291055,"Estimable"
"140","Adv_Stj_21","US16-IL-063-154","Grain.yield...bu.ac",85.7409420095849,3.360204673943,"Estimable"
"141","Adv_Stj_21","US16-IL-063-177","Grain.yield...bu.ac",86.8632123025112,3.33932496810019,"Estimable"
"142","Adv_Stj_21","US16-IL-063-234","Grain.yield...bu.ac",79.0147097571305,3.24442585379941,"Estimable"
"143","Adv_Stj_21","US16-IL-064-029","Grain.yield...bu.ac",89.4257820968883,3.30185133063065,"Estimable"
"144","Adv_Stj_21","US16-IL-064-095","Grain.yield...bu.ac",89.1579934210099,3.22330007331574,"Estimable"
"145","Adv_Stj_21","US16-IL-064-160","Grain.yield...bu.ac",87.576087630747,3.08947037808566,"Estimable"
"146","Adv_Stj_21","US16-IL-064-230","Grain.yield...bu.ac",81.4669224630482,3.31087468910513,"Estimable"
"147","Adv_Stj_21","US16-IL-064-235","Grain.yield...bu.ac",83.9764289098983,3.240399166972,"Estimable"
"148","Adv_Stj_21","US16-IL-064-248","Grain.yield...bu.ac",86.8971305649164,3.23105315515373,"Estimable"
"149","Adv_Stj_21","US16-IL-065-010","Grain.yield...bu.ac",84.091186325488,3.2049964703322,"Estimable"
"150","Adv_Stj_21","US16-IL-065-030","Grain.yield...bu.ac",75.4843940199666,3.2517769874751,"Estimable"
"151","Adv_Stj_21","US16-IL-065-037","Grain.yield...bu.ac",83.1453750013458,4.32158407967698,"Estimable"
"152","Adv_Stj_21","US16-IL-065-111","Grain.yield...bu.ac",89.5451089804542,3.12720684536161,"Estimable"
"153","Adv_Stj_21","US17-IL-108-005","Grain.yield...bu.ac",83.5286550870876,3.26774586203708,"Estimable"
"154","Adv_Stj_21","US17-IL-108-035","Grain.yield...bu.ac",95.4118063012639,3.13330772462618,"Estimable"
"155","Adv_Stj_21","US17-IL-108-039","Grain.yield...bu.ac",98.3987984816713,3.46234243359214,"Estimable"
"156","Adv_Stj_21","US17-IL-108-047","Grain.yield...bu.ac",92.0949381930304,3.38787812223929,"Estimable"
"157","Adv_Stj_21","US17-IL-108-059","Grain.yield...bu.ac",86.6037447388688,3.29093401245059,"Estimable"
"158","Adv_Stj_21","US17-IL-108-065","Grain.yield...bu.ac",86.0525395130322,3.28912593775886,"Estimable"
"159","Adv_Stj_21","US17-IL-108-068","Grain.yield...bu.ac",93.2702321770786,3.23842878386308,"Estimable"
"160","Adv_Stj_21","US17-IL-108-070","Grain.yield...bu.ac",86.1095291337761,3.32410016450683,"Estimable"
"161","Adv_Stj_21","US17-IL-109-046","Grain.yield...bu.ac",87.3624827963682,3.14960002578925,"Estimable"
"162","Adv_Stj_21","US17-IL-109-056","Grain.yield...bu.ac",82.7101762054887,4.72106671040787,"Estimable"
"163","Adv_Stj_21","US17-IL-111-005","Grain.yield...bu.ac",89.5404919347482,3.58525421601044,"Estimable"
"164","Adv_Stj_21","US17-IL-111-006","Grain.yield...bu.ac",80.6101752067934,3.51535687112347,"Estimable"
"165","Adv_Stj_21","US17-IL-111-008","Grain.yield...bu.ac",79.4875170650286,3.26595798225533,"Estimable"
"166","Adv_Stj_21","US17-IL-111-012","Grain.yield...bu.ac",86.905333457834,3.17344786065148,"Estimable"
"167","Adv_Stj_21","US17-IL-111-013","Grain.yield...bu.ac",89.9479446071608,3.5077642729664,"Estimable"
"168","Adv_Stj_21","US17-IL-111-015","Grain.yield...bu.ac",84.4608600205748,3.27665102571105,"Estimable"
"169","Adv_Stj_21","US17-IL-111-019","Grain.yield...bu.ac",89.3583425501867,3.14419948150203,"Estimable"
"170","Adv_Stj_21","US17-IL-111-028","Grain.yield...bu.ac",85.7688900434933,4.21089695870614,"Estimable"
"171","Adv_Stj_21","US17-IL-111-042","Grain.yield...bu.ac",75.1568428748809,3.42620955118329,"Estimable"
"172","Adv_Stj_21","US17-IL-111-049","Grain.yield...bu.ac",79.9772909606947,3.15750927959591,"Estimable"
"173","Adv_Stj_21","US17-IL-112-002","Grain.yield...bu.ac",80.9855702191918,3.50489875812981,"Estimable"
"174","Adv_Stj_21","US17-IL-112-013","Grain.yield...bu.ac",85.747375446613,3.26520001004592,"Estimable"
"175","Adv_Stj_21","US17-IL-112-035","Grain.yield...bu.ac",73.29583608324,3.44289178581202,"Estimable"
"176","Adv_Stj_21","02-18228","Grain.test.weight...lbs.bu",60.4227607367603,0.515909127483528,"Estimable"
"177","Adv_Stj_21","07-19334","Grain.test.weight...lbs.bu",58.1973457295249,0.526598671873322,"Estimable"
"178","Adv_Stj_21","07-4415","Grain.test.weight...lbs.bu",57.0224675771635,0.366352295156685,"Estimable"
"179","Adv_Stj_21","17-17739","Grain.test.weight...lbs.bu",61.2006292613406,0.368821495208795,"Estimable"
"180","Adv_Stj_21","17-18534","Grain.test.weight...lbs.bu",58.3331187929653,0.367527868910303,"Estimable"
"181","Adv_Stj_21","17-19355","Grain.test.weight...lbs.bu",59.7697383967751,0.367005359376147,"Estimable"
"182","Adv_Stj_21","17-23874","Grain.test.weight...lbs.bu",57.5243548836066,0.366098735245307,"Estimable"
"183","Adv_Stj_21","17-23902","Grain.test.weight...lbs.bu",59.1956657722209,0.515575333554399,"Estimable"
"184","Adv_Stj_21","17-23904","Grain.test.weight...lbs.bu",58.9006751938756,0.36625453962469,"Estimable"
"185","Adv_Stj_21","17-24508","Grain.test.weight...lbs.bu",59.4849372636692,0.368450892197301,"Estimable"
"186","Adv_Stj_21","17-24663","Grain.test.weight...lbs.bu",57.8512021226342,0.369650199867397,"Estimable"
"187","Adv_Stj_21","17-25205","Grain.test.weight...lbs.bu",60.0859863585638,0.365565610025601,"Estimable"
"188","Adv_Stj_21","17-25927","Grain.test.weight...lbs.bu",60.8434633380234,0.515315509840422,"Estimable"
"189","Adv_Stj_21","17-27559","Grain.test.weight...lbs.bu",60.0265081031105,0.365840877140808,"Estimable"
"190","Adv_Stj_21","17-27649","Grain.test.weight...lbs.bu",55.4361801793238,0.366682735118986,"Estimable"
"191","Adv_Stj_21","17-29513","Grain.test.weight...lbs.bu",57.7604612703044,0.524126029535452,"Estimable"
"192","Adv_Stj_21","17-29544","Grain.test.weight...lbs.bu",59.0524578701557,0.368923557554834,"Estimable"
"193","Adv_Stj_21","17-31124","Grain.test.weight...lbs.bu",60.7889999722683,0.367253304002422,"Estimable"
"194","Adv_Stj_21","17-31229","Grain.test.weight...lbs.bu",58.4219723726205,0.516077020969382,"Estimable"
"195","Adv_Stj_21","17-31541","Grain.test.weight...lbs.bu",59.1678564328032,0.366634111222213,"Estimable"
"196","Adv_Stj_21","17-31555","Grain.test.weight...lbs.bu",59.7760193503231,0.366343454046834,"Estimable"
"197","Adv_Stj_21","17-8057","Grain.test.weight...lbs.bu",58.768411929486,0.368930189622032,"Estimable"
"198","Adv_Stj_21","17-8620","Grain.test.weight...lbs.bu",59.6207514077867,0.517926415470165,"Estimable"
"199","Adv_Stj_21","17-8626","Grain.test.weight...lbs.bu",59.4620659573979,0.366387560962523,"Estimable"
"200","Adv_Stj_21","17-8628","Grain.test.weight...lbs.bu",60.6360239687706,0.366994264607839,"Estimable"
"201","Adv_Stj_21","17-8636","Grain.test.weight...lbs.bu",58.6234824330366,0.366754834397145,"Estimable"
"202","Adv_Stj_21","17-8749","Grain.test.weight...lbs.bu",57.067415030022,0.372399227046142,"Estimable"
"203","Adv_Stj_21","17-8824","Grain.test.weight...lbs.bu",58.9219952733085,0.366338130702946,"Estimable"
"204","Adv_Stj_21","17-8831","Grain.test.weight...lbs.bu",58.5568363540956,0.367430423546715,"Estimable"
"205","Adv_Stj_21","17-9320","Grain.test.weight...lbs.bu",61.6320945704101,0.365792573971622,"Estimable"
"206","Adv_Stj_21","17-9339","Grain.test.weight...lbs.bu",59.1315099108287,0.365627429964973,"Estimable"
"207","Adv_Stj_21","18-10212","Grain.test.weight...lbs.bu",60.0303071937924,0.366154743898067,"Estimable"
"208","Adv_Stj_21","18-10216","Grain.test.weight...lbs.bu",57.792895633515,0.365883687853898,"Estimable"
"209","Adv_Stj_21","18-10768","Grain.test.weight...lbs.bu",59.4728715354359,0.367038321133272,"Estimable"
"210","Adv_Stj_21","18-11122","Grain.test.weight...lbs.bu",59.2415687428051,0.369022455530724,"Estimable"
"211","Adv_Stj_21","18-12001","Grain.test.weight...lbs.bu",59.5513934440571,0.36942398338487,"Estimable"
"212","Adv_Stj_21","18-12022","Grain.test.weight...lbs.bu",58.5215724325459,0.369618586782611,"Estimable"
