"","study","germplasmName","trait","predicted.value","std.error","status"
"147","Pr_Scb_21","19-12935","FHB.grain.incidence.....CO_321.0001155",31.0882252382773,5.99085724830237,"Estimable"
"148","Pr_Scb_21","19-12935","FHB.incidence.....CO_321.0001149",18.5990438146638,5.92350217839326,"Estimable"
"149","Pr_Scb_21","19-12935","FHB.severity.....CO_321.0001440",10.4993533583689,5.00166550976703,"Estimable"
"150","Pr_Scb_21","19-12935","Heading.time...Julian.date..JD..CO_321.0001233",129.028370070591,0.682059340728706,"Estimable"
"151","Pr_Scb_21","19-13048","FHB.DON.content...ppm.CO_321.0001154",0.280066760961191,0.213107897472238,"Estimable"
"152","Pr_Scb_21","19-13048","FHB.grain.incidence.....CO_321.0001155",9.21636583625833,5.95383913035614,"Estimable"
"153","Pr_Scb_21","19-13048","FHB.incidence.....CO_321.0001149",17.5588851222907,5.89994352939987,"Estimable"
"154","Pr_Scb_21","19-13048","FHB.severity.....CO_321.0001440",17.7599831492158,5.00171110901628,"Estimable"
"155","Pr_Scb_21","19-13048","Heading.time...Julian.date..JD..CO_321.0001233",132.962914645552,0.676617265535818,"Estimable"
"156","Pr_Scb_21","19-13357","FHB.DON.content...ppm.CO_321.0001154",0.908747279802339,0.213380208995384,"Estimable"
"157","Pr_Scb_21","19-13357","FHB.grain.incidence.....CO_321.0001155",39.6047034972176,5.95826834044159,"Estimable"
"158","Pr_Scb_21","19-13357","FHB.incidence.....CO_321.0001149",15.0034631381945,5.90391531754546,"Estimable"
"159","Pr_Scb_21","19-13357","FHB.severity.....CO_321.0001440",10.7535085640798,5.00189316841523,"Estimable"
"160","Pr_Scb_21","19-13357","Heading.time...Julian.date..JD..CO_321.0001233",136.04960727321,0.678015962786818,"Estimable"
"161","Pr_Scb_21","19-13414","FHB.DON.content...ppm.CO_321.0001154",0.872767917291219,0.213061464895395,"Estimable"
"162","Pr_Scb_21","19-13414","FHB.grain.incidence.....CO_321.0001155",6.43418538340739,5.95342443971653,"Estimable"
"163","Pr_Scb_21","19-13414","FHB.incidence.....CO_321.0001149",11.4326345242649,5.89926954818627,"Estimable"
"164","Pr_Scb_21","19-13414","FHB.severity.....CO_321.0001440",13.2438376504947,5.00162199441682,"Estimable"
"165","Pr_Scb_21","19-13414","Heading.time...Julian.date..JD..CO_321.0001233",135.388579759954,0.676337761708656,"Estimable"
