"","germplasmName","Stage","purdy.pedigree","Grain.test.weight...lbs.bu","Heading.time...Julian.date..JD..","North.Grain.yield...bu.ac","Plant.height.inches","South.Grain.yield...bu.ac","FHB.DON.content...ppm.","FHB.grain.incidence.....","meritSouth","DON_AdvScb20","DON_AdvScb21","DON_PrScb20","DON_PrScb21","FDK_AdvScb20","FDK_AdvScb21","FDK_ILScb22","FDK_PrScb20","FDK_PrScb21","heading_AdvHYUrb20","heading_AdvNeo21","heading_AdvScb20","heading_AdvScb21","heading_AdvUrb20","heading_AdvUrb21","heading_ILScb22","heading_PrNeo21","heading_PrScb20","heading_PrScb21","heading_PrUrb20","heading_PrUrb21","heading_YTNeo22","heading_YTUrb22","height_AdvHYUrb20","height_AdvNeo20","height_AdvNeo21","height_AdvUrb20","height_AdvUrb21","height_PrNeo20","height_PrNeo21","height_PrUrb20","height_PrUrb21","height_YTNeo22","height_YTUrb22","tw_AdvCar20","tw_AdvHYUrb20","tw_AdvNeo20","tw_AdvNeo21","tw_AdvScb20","tw_AdvStJ20","tw_AdvStj21","tw_AdvUrb20","tw_AdvUrb21","tw_PrCar20","tw_PrNeo20","tw_PrNeo21","tw_PrScb20","tw_PrStj20","tw_PrStj21","tw_PrUrb20","tw_PrUrb21","tw_YTBlv22","tw_YTNeo22","tw_YTStj22","tw_YTStp22","tw_YTUrb22","yield_AdvCar20","yield_AdvHYUrb20","yield_AdvNeo20","yield_AdvNeo21","yield_AdvStJ20","yield_AdvStj21","yield_AdvUrb20","yield_AdvUrb21","yield_PrCar20","yield_PrNeo20","yield_PrNeo21","yield_PrStj20","yield_PrStj21","yield_PrUrb20","yield_PrUrb21","yield_YTBlv22","yield_YTNeo22","yield_YTStj22","yield_YTStp22","yield_YTUrb22","sbmv22","lgiWt","sincWt","mincWt"
"552","IL2021-15047",1,"07-20728/14-11830",59.3754189868771,132.966448715798,82.7262798800954,37.8265241470738,80.7148164039805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.2692523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.86411937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.28366396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.3715321,NA,0,5.59,0
"553","IL2021-15050",1,"07-20728/14-11830",58.9494458665698,133.400404339699,84.3562004159615,35.3718861286999,81.1306446122518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.0221241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.8127725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.72789494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.39230327,NA,0,5.57,0
"554","IL2021-15070",1,"07-20728/14-11830",59.433166489012,133.815494532589,86.3573956704723,37.7922480111344,82.1187174287032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.3934213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.45730302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.40510984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.9327786,NA,0,6.81,0
"555","IL2021-15104",1,"07-20728/14-11830",59.1304320434267,133.1715340953,85.9247260772949,36.9217042652438,82.3108011350536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.5295305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.98520328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.95084399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.7179047,NA,0,7.19,0
"556","IL2021-15117",1,"07-20728/14-11848",59.2408006559581,134.434539716686,90.6498579945928,38.4062098646098,84.2416450427194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.1077679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.52127424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.12981813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.4346617,NA,0,7.58,0
"557","IL2021-15134",1,"07-20728/14-28462",59.3156263991739,132.93231578768,94.7532467129974,36.5829041742914,87.2365130679396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.9521879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.32060032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.28757574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.1456892,NA,0,5.15,0
"558","IL2021-15138",1,"07-20728/14-28462",59.5364849600998,133.718153669261,83.701932861673,38.4735873364036,80.7739758486971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.2629933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.69900287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.50394224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.36920359,NA,0,7.68,0
"559","IL2021-15149",1,"07-20728/14-28462",60.0149174316059,132.2433568457,88.5146823340505,38.4877829668692,84.2518222958939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.0348124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.06786004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.23870151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.776536,NA,0,4.84,0
"560","IL2021-15158",1,"07-20728/14-28462",59.7226645243047,132.511407053785,88.6408813833586,37.1996720422348,86.2225190188993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.8221959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.79228671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.33453536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.0199705,NA,NA,NA,NA,0,5.19,0
"561","IL2021-15175",1,"07-20728/14-28462",59.680016499134,132.795911239608,87.3266746173162,38.0394505076164,83.2865474454591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.8816094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.21381393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.73698934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.1432921,NA,0,4.48,0
"562","IL2021-15177",1,"07-20728/14-28462",59.6521941682874,132.902904907568,86.6526184271424,36.4025489294562,82.6100481423807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.1793682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.93198132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.76049696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.066552,NA,0,6.78,0
"563","IL2021-15207",1,"07-20728/14-28462",59.8560256665973,132.95283391348,86.3383149700651,37.8425252534259,83.508373585112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.4225198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.69036214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.47132722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.963031,NA,NA,NA,NA,0,8.06,0
"564","IL2021-15210",1,"07-20728/14-28462",59.7627365764907,133.38216012201,91.7841899219075,36.9415341034834,85.1597235840709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.6750124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.84672794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.97744136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.6387075,NA,0,8.33,0
"565","IL2021-15215",1,"07-20728/14-28462",60.0000209614039,131.965032619938,82.0185367119367,37.2177096139652,80.6635173981786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.90695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.79083186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.22848923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.35263898,NA,0,7.79,0
"566","IL2021-15219",1,"07-20728/14-28462",60.5963720281842,132.347000823359,91.2927259517515,37.2872561725507,88.7123652477858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.6108418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.84408039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.66194235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.1427225,NA,NA,NA,NA,0,5.43,0
"567","IL2021-15228",1,"07-20728/14-28468",59.6735372406528,133.456476170053,84.6980452973522,38.3063337983084,81.4237113221224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.8958945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.8491708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.75947206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.80748674,NA,0,4.61,0
"568","IL2021-15245",1,"07-20728/14-28468",60.239363527096,133.586437402704,92.0668533229859,38.1338169301258,85.1614488601768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.8847402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.05313306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.67996823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.7498035,NA,0,7.55,0
"569","IL2021-15254",1,"07-20728/14-28468",60.1203060633914,133.742604182311,94.7204138784176,39.402496031277,86.7593675499298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.9257683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.47548549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.45356641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.7439813,NA,0,8.49,0
"570","IL2021-15263",1,"07-20728/14-28468",59.8538697552082,132.837563299213,88.2631375880814,36.726453026932,83.5127906972568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.01562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.49729343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.09243392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.5668636,NA,0,6.87,0
"571","IL2021-15432",1,"07-20743/14-11830",58.7898562612488,134.698729868705,86.5138244595715,36.1435511014891,81.6194405427696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.7355358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.26653688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.50202041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.4585623,NA,0,5.78,0
"572","IL2021-15454",1,"07-20743/14-28462",60.1642847961982,131.875347051701,76.618732545071,37.3642553614467,77.6908299657569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.9323314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.1433744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.49393288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.36979686,NA,0,6.21,0
"573","IL2021-15706",1,"12-8545/14-28462",59.9195591667775,131.907309124936,83.7913258497325,34.8738900881398,81.3704934854261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.9656032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.30745439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.1829198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.82018385,NA,0,6.88,0
"574","IL2021-1571",1,"MO080104/14-29714",58.6731709663381,133.643237297534,89.4207520149952,38.0794340534144,84.2799905658394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.9936167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.12903555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.24248256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.8632897,NA,0,7.56,0
"575","IL2021-15710",1,"12-8545/14-28462",59.5638084520619,131.947437667479,75.3807311985491,36.1870599086662,77.0241608507624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.1601173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.97247308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.55478445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.41041085,NA,0,4.83,0
"576","IL2021-15714",1,"12-8545/14-28462",59.9782454491419,132.612674657209,81.6020136243981,37.8765618837417,80.0981165382649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.8130829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.92297419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.17109686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.19991698,NA,0,7.5,0
"577","IL2021-15729",1,"12-8545/14-28462",59.9822083340542,132.076793032615,80.1350670968468,35.8274501212396,79.3466433046483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.2322863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.37410563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.30681477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.10558837,NA,0,6.77,0
"578","IL2021-15734",1,"12-8545/14-28462",59.884929843215,132.528719457137,81.1263993843729,37.1278253187796,79.8189527686274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.7626626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.5067494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.06147995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.73846623,NA,0,6.48,0
"579","IL2021-15745",1,"12-8545/14-28468",59.232991032419,133.684499889385,88.6505127809919,38.3085967170079,83.6341191123283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.0826465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.55849625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.08361329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.116257,NA,0,7.47,0
"580","IL2021-15748",1,"12-8545/14-28468",59.0949151410158,133.633148085978,82.8887503884905,38.1102601009959,80.5056689516076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.1942097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.26282017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.84315188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.06005908,NA,0,7.2,0
"581","IL2021-15749",1,"12-8545/14-28468",59.5078880983741,131.838605941898,80.0408780937309,36.337156111836,79.7227291266734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.8277545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.02502409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.50221615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.45130659,NA,0,6.29,0
"582","IL2021-15778",1,"12-8545/14-28468",59.7064939145693,132.161820564703,81.6218654131272,37.6621361664492,80.4936794365162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.1828235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.62635775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.73267046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.61124706,NA,0,6.98,0
"583","IL2021-15809",1,"12-8545/14-28468",59.3361899440275,133.069275691829,91.6140892452175,37.1725129078895,85.4842562399416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.184156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.37093566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.31440318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.5028591,NA,0,5.08,0
"584","IL2021-15823",1,"12-8545/14-28468",59.0353731776596,132.580400305746,82.7516752697173,35.8608012013223,80.838210335476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.8508062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.60781721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.81160049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.69391218,NA,0,7.64,0
"585","IL2021-15933",1,"14-11772/07-4415",58.8707265328783,133.615237615913,83.9701024229464,37.1292822260516,81.0618310308284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.1894127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.37480952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.54545775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.74460345,NA,0,6.13,0
"586","IL2021-15934",1,"14-11772/07-4415",59.7886244386995,132.715387634191,80.7423617118176,38.2909116457383,79.689770909171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.9422921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.95707469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.9009913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.47398254,NA,0,5.56,0
"587","IL2021-15939",1,"14-11772/07-4415",59.1912725260861,133.091541326119,85.5379147571673,39.0617986948733,82.872849315506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.4923432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.53124002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.42023347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.51331087,NA,NA,NA,NA,0,3.95,0
"588","IL2021-15943",1,"14-11772/07-4415",59.801312987259,133.440777071706,78.6904609428958,38.0337051739888,78.0169807767236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.0723109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.03578384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.90877446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.232596,NA,0,6.44,0
"589","IL2021-15944",1,"14-11772/07-4415",59.4603219894052,134.083584271156,89.8257206483518,39.4776584396164,84.0942070628333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.5346895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.63385701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.40476695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.50371,NA,0,6.59,0
"590","IL2021-15949",1,"14-11772/07-4415",60.715514951517,133.742765347386,81.2337925943279,39.7066045254255,79.0986078854203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.3336782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.11313386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.28249659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.84036249,NA,0,6.22,0
"591","IL2021-15967",1,"14-11772/07-4415",57.8055277318489,134.193799664838,88.6738728625838,39.0008000078427,84.5833383890555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.9504337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.38857033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.37752988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.4644504,NA,NA,NA,NA,0,7.25,0
