"","pvals.Line.Name","pvals.predicted.value","pvals.std.error","pvals.status","avsed","trait","study"
"208","18-13765",6.88373258664546,1.32329340375412,"Estimable",1.80032438708451,"Lodging.incidence...0.9.percentage.scale.CO_321.0001282","YT_Msn_22"
"209","18-13852",6.96405140532491,1.32360180037946,"Estimable",1.80032438708451,"Lodging.incidence...0.9.percentage.scale.CO_321.0001282","YT_Msn_22"
"210","18-13965",-0.890710850171051,1.30336526313224,"Estimable",1.80032438708451,"Lodging.incidence...0.9.percentage.scale.CO_321.0001282","YT_Msn_22"
"211","18-14535",6.31829754698344,1.31023574895569,"Estimable",1.80032438708451,"Lodging.incidence...0.9.percentage.scale.CO_321.0001282","YT_Msn_22"
"212","18-15372",8.07509290243776,1.30012235767212,"Estimable",1.80032438708451,"Lodging.incidence...0.9.percentage.scale.CO_321.0001282","YT_Msn_22"
"213","18-16828",8.01884725867052,1.30933011128343,"Estimable",1.80032438708451,"Lodging.incidence...0.9.percentage.scale.CO_321.0001282","YT_Msn_22"
"214","18-17119",8.73026068295712,1.3032866403934,"Estimable",1.80032438708451,"Lodging.incidence...0.9.percentage.scale.CO_321.0001282","YT_Msn_22"
"215","18-17905",2.92321685863569,1.28504039561102,"Estimable",1.80032438708451,"Lodging.incidence...0.9.percentage.scale.CO_321.0001282","YT_Msn_22"
"216","18-22132",8.17135905014598,1.32367649331692,"Estimable",1.80032438708451,"Lodging.incidence...0.9.percentage.scale.CO_321.0001282","YT_Msn_22"
"217","18-22767",6.47121430441,1.29077875517626,"Estimable",1.80032438708451,"Lodging.incidence...0.9.percentage.scale.CO_321.0001282","YT_Msn_22"
"218","18-22976",7.38581662259308,1.28613789993927,"Estimable",1.80032438708451,"Lodging.incidence...0.9.percentage.scale.CO_321.0001282","YT_Msn_22"
"219","18-23224",8.49234469264114,1.3048522025869,"Estimable",1.80032438708451,"Lodging.incidence...0.9.percentage.scale.CO_321.0001282","YT_Msn_22"
"220","18-23760",0.385407960826095,1.3061640994382,"Estimable",1.80032438708451,"Lodging.incidence...0.9.percentage.scale.CO_321.0001282","YT_Msn_22"
"221","18-26037",8.43790179182185,1.30449667871054,"Estimable",1.80032438708451,"Lodging.incidence...0.9.percentage.scale.CO_321.0001282","YT_Msn_22"
"222","18-4910",3.36220889206968,1.28142025905461,"Estimable",1.80032438708451,"Lodging.incidence...0.9.percentage.scale.CO_321.0001282","YT_Msn_22"
"223","18-5737",3.26866844354635,1.28844266152441,"Estimable",1.80032438708451,"Lodging.incidence...0.9.percentage.scale.CO_321.0001282","YT_Msn_22"
"224","18-5837",3.99912658336782,1.28614263569714,"Estimable",1.80032438708451,"Lodging.incidence...0.9.percentage.scale.CO_321.0001282","YT_Msn_22"
"225","18-6274",6.03944064889937,1.28487370747685,"Estimable",1.80032438708451,"Lodging.incidence...0.9.percentage.scale.CO_321.0001282","YT_Msn_22"
"226","18-6852",5.18653523774351,1.28658377721623,"Estimable",1.80032438708451,"Lodging.incidence...0.9.percentage.scale.CO_321.0001282","YT_Msn_22"
"227","18-7928",8.88849227910254,1.28622004573622,"Estimable",1.80032438708451,"Lodging.incidence...0.9.percentage.scale.CO_321.0001282","YT_Msn_22"
"228","18-7943",5.38239132635771,1.31191924429043,"Estimable",1.80032438708451,"Lodging.incidence...0.9.percentage.scale.CO_321.0001282","YT_Msn_22"
"229","18-842",0.470153908316401,1.29522549257713,"Estimable",1.80032438708451,"Lodging.incidence...0.9.percentage.scale.CO_321.0001282","YT_Msn_22"
"230","18-9724",9.15488782037651,1.29311624804655,"Estimable",1.80032438708451,"Lodging.incidence...0.9.percentage.scale.CO_321.0001282","YT_Msn_22"
"231","18MSFRS-18",4.47814405986918,1.30354477375479,"Estimable",1.80032438708451,"Lodging.incidence...0.9.percentage.scale.CO_321.0001282","YT_Msn_22"
"232","Pio 25R74",0.116231857657505,1.30365050994596,"Estimable",1.80032438708451,"Lodging.incidence...0.9.percentage.scale.CO_321.0001282","YT_Msn_22"
"233","US16-IL-061-032",8.9633540387491,1.2960705191773,"Estimable",1.80032438708451,"Lodging.incidence...0.9.percentage.scale.CO_321.0001282","YT_Msn_22"
"234","US16-IL-061-068",6.96388881137661,1.30584756822763,"Estimable",1.80032438708451,"Lodging.incidence...0.9.percentage.scale.CO_321.0001282","YT_Msn_22"
"235","US16-IL-063-026",8.46375514247688,1.28973326804475,"Estimable",1.80032438708451,"Lodging.incidence...0.9.percentage.scale.CO_321.0001282","YT_Msn_22"
"236","US16-IL-063-063",1.17306287084905,1.28572380181437,"Estimable",1.80032438708451,"Lodging.incidence...0.9.percentage.scale.CO_321.0001282","YT_Msn_22"
"237","US17-IL-108-039",8.50586666792822,1.30405207389007,"Estimable",1.80032438708451,"Lodging.incidence...0.9.percentage.scale.CO_321.0001282","YT_Msn_22"
"238","US17-IL-108-070",8.46689397734801,1.3235171360385,"Estimable",1.80032438708451,"Lodging.incidence...0.9.percentage.scale.CO_321.0001282","YT_Msn_22"
"239","US17-IL-111-005",0.758043431057276,1.28454184985901,"Estimable",1.80032438708451,"Lodging.incidence...0.9.percentage.scale.CO_321.0001282","YT_Msn_22"
"240","US17-IL-111-006",1.43390874098227,1.29168856907742,"Estimable",1.80032438708451,"Lodging.incidence...0.9.percentage.scale.CO_321.0001282","YT_Msn_22"
