"","germplasmName","Stage","purdy.pedigree","Grain.test.weight...lbs.bu","Grain.yield...bu.ac","Heading.time...Julian.date..JD..","Plant.height.inches","FHB.DON.content...ppm.","FHB.grain.incidence.....","merit","DON_AdvScb20","DON_AdvScb21","DON_PrScb20","DON_PrScb21","FDK_AdvScb20","FDK_AdvScb21","FDK_PrScb20","FDK_PrScb21","heading_AdvHYUrb20","heading_AdvNeo21","heading_AdvScb20","heading_AdvScb21","heading_AdvUrb20","heading_AdvUrb21","heading_PrNeo21","heading_PrScb20","heading_PrScb21","heading_PrUrb20","heading_PrUrb21","heading_YTNeo22","heading_YTUrb22","height_AdvHYUrb20","height_AdvNeo20","height_AdvNeo21","height_AdvUrb20","height_AdvUrb21","height_PrNeo20","height_PrNeo21","height_PrUrb20","height_PrUrb21","height_YTNeo22","height_YTUrb22","tw_AdvCar20","tw_AdvHYUrb20","tw_AdvNeo20","tw_AdvNeo21","tw_AdvScb20","tw_AdvStJ20","tw_AdvStj21","tw_AdvUrb20","tw_AdvUrb21","tw_PrCar20","tw_PrNeo20","tw_PrNeo21","tw_PrScb20","tw_PrStj20","tw_PrStj21","tw_PrUrb20","tw_PrUrb21","tw_YTBlv22","tw_YTNeo22","tw_YTStj22","tw_YTStp22","tw_YTUrb22","yield_AdvCar20","yield_AdvHYUrb20","yield_AdvNeo20","yield_AdvNeo21","yield_AdvStJ20","yield_AdvStj21","yield_AdvUrb20","yield_AdvUrb21","yield_PrCar20","yield_PrNeo20","yield_PrNeo21","yield_PrStj20","yield_PrStj21","yield_PrUrb20","yield_PrUrb21","yield_YTBlv22","yield_YTNeo22","yield_YTStj22","yield_YTStp22","yield_YTUrb22","sbmv22","lgiWt","sincWt","mincWt"
"834","IL2021-26002",1,"12-17428/16-30378",59.5303524054275,81.3210241404696,133.574849378772,38.1226942311665,1.26010102806414,15.0415027899227,470.528351078922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.0308441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.20707792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.51898729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.5968458,NA,0,7.58,0
"835","IL2021-26068",1,"12-21235/KY09C-1245-99-8-5",59.7182910520722,86.3411776189174,132.901358348295,36.5064938387142,1.74359638549094,20.2284410546532,489.943067448007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.1802571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.88988609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.90260559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.3170407,NA,0,7.14,0
"836","IL2021-26129",1,"12-21235/12-26004",58.3150906583065,69.1759846881395,133.098404551793,38.0305600743551,1.65335043670641,18.6983046253266,398.860505062673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.6764727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.79299903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.47079836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.11173703,NA,0,6.22,0
"837","IL2021-26163",1,"12-21235/12-26004",59.3393421049177,74.3323833308692,131.852290484544,36.8795080794616,1.39859322775135,18.5159871076926,437.45929810003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.0657402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.33175508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.15865568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.54429575,NA,0,6.5,0
"838","IL2021-26173",1,"12-21235/12-26004",59.8630286661405,81.3267487663953,132.044743947885,37.7558934326526,1.52921889430538,21.5429524066148,470.404642155969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.1011066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.91573414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.00277279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.72249418,NA,0,7.35,0
"839","IL2021-26214",1,"12-21235/12-26004",58.9956813086249,79.7002524675304,132.363717046385,37.5399636373803,1.66153314701208,22.2054021933471,457.332602778425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.5426843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.47442971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.66030177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.95871347,NA,0,6.57,0
"840","IL2021-26235",1,"12-21235/12-26004",59.3504071830858,75.8670450190185,131.296075090896,37.7251012034072,0.849938826623502,10.2398907087361,462.239967448819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.2418785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.48225325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.13888247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.11486656,NA,0,7.2,0
"841","IL2021-26252",1,"12-21235/14-11312",58.8765051920883,80.6676035139783,131.37801243091,37.0654890443571,1.05063317919278,8.9867464426353,486.35427281984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.5000848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.88697064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.93751584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.60440982,NA,NA,NA,NA,0,7.47,0
"842","IL2021-26255",1,"12-21235/14-11312",58.4231661481246,81.1427560000651,132.842081063434,38.5101270050194,1.40751555989236,14.6263354915012,471.472179707318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.2304917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.83861687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.24858163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.35714665,NA,NA,NA,NA,0,6.58,0
"843","IL2021-26260",1,"12-21235/14-11312",59.7197602211991,79.4175146978539,132.752919414466,36.7827737795811,1.18105442171421,11.1136452127488,468.344417080592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.3209948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.21124354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.24813103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.27464561,NA,NA,NA,NA,0,6.57,0
"844","IL2021-26262",1,"12-21235/14-11312",59.2110192376087,74.966171927641,132.745045989938,38.352447026011,0.871638773687762,11.4549263350343,448.115984117048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.0851443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.2241237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.93148674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.8012949,NA,0,6,0
"845","IL2021-26263",1,"12-21235/14-11312",59.142352351392,72.7096190270604,132.769388923088,34.1143047583848,1.39608892952512,13.4459993351513,426.538764151987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.4811665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.67404093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.98862133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.24334691,NA,0,4.71,0
"846","IL2021-26266",1,"12-21235/14-11312",58.5569729183297,81.0180042608665,132.334559379766,38.4276687786247,1.33974020289043,15.1223019577683,474.369125934272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.5916471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.78367794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.4285472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.4357831,NA,NA,NA,NA,0,7.41,0
"847","IL2021-26271",1,"12-21235/14-11312",56.4250770620263,80.7270009922031,133.965515269509,38.6483033785698,0.806982697702182,3.99887283459405,454.120944890505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.3812885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.44814272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.77027648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.26309881,NA,0,6.47,0
"848","IL2021-26274",1,"12-21235/14-11312",58.6504510637206,70.2187611341498,134.405527978786,37.3241104090146,0.86389849613495,5.95505820509748,415.511558493157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.3571792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.71471402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.12619169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.97831124,NA,0,4.88,0
"849","IL2021-26303",1,"12-21235/14-11312",59.6938947567509,79.4278336604914,132.002010685108,37.0561727665935,0.896145728434562,9.64071816455098,478.011438317076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.1517562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.53048231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.73055187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.93920657,NA,0,6.51,0
"850","IL2021-26308",1,"12-21235/14-11312",58.6861398741017,80.9923985299557,133.392433917706,37.9050053434228,1.07856630901647,10.5094758820579,475.604587989145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.7903806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.03610792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.21398835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.03221809,NA,0,7.29,0
"851","IL2021-26311",1,"12-21235/14-11312",57.9583007830456,79.858680111632,132.761881318594,38.0765168533961,1.22616052837745,13.1442855377959,468.059777882832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.9599418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.95695839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.99400222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.77681528,NA,0,7.32,0
"852","IL2021-26316",1,"12-21235/14-11312",58.8084116206871,82.9471052479932,132.420677959618,38.8626505800826,0.933177415764983,6.77247862736935,496.76285775292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.6444528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.38680873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8138407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.28096198,NA,NA,NA,NA,0,6.62,0
"853","IL2021-26323",1,"12-21235/14-11312",57.1258613854484,75.0676028980409,132.002207257204,36.1361202661377,1.48018032200794,15.7134199662104,427.970613474708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.2167528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.2660227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.80234568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.49979237,NA,0,7.54,0
"854","IL2021-26330",1,"12-21235/14-11916",59.0614030984707,87.3309515119332,133.86132552603,37.8715430043551,1.48283798897941,14.9442153447963,498.196688538823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.2618867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.59873479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.85914905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.3780733,NA,0,7.36,0
"855","IL2021-26357",1,"12-21235/14-11916",59.5821514579765,82.3432639313304,131.843828754143,37.7229942738395,1.41204073129932,16.856936753541,482.017513466849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.8344783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.84655956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.55229062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.2421845,NA,0,5.32,0
"856","IL2021-26535",1,"12-21235/16-9335",59.6120252159714,76.4275672219068,133.600978662637,37.7103338629539,1.57894308345577,20.3453005950282,435.338365423872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.2320526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.44664745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.64870054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.20230031,NA,0,7.67,0
"857","IL2021-26561",1,"12-21235/16-9335",59.8085065097949,79.2652687456062,132.988355512599,36.9668822296952,0.960682450090195,9.64758556732069,470.622127221986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.4265545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.98561124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.97173272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.92845641,NA,0,7.13,0
"858","IL2021-2661",1,"DH11SRW8-59/IL13-20616",59.5752822591922,83.5277748046952,133.248502123863,38.0272603370229,2.06470392770547,26.0120316109617,463.70289276049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.5722874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.1117223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.59585249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.4156989,NA,0,8.17,0
"859","IL2021-26620",1,"12-21235/16-9335",59.8290864381299,74.8787409485196,132.607767893196,39.0663035742234,1.2098442171394,15.190177304955,441.081434201308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.8819614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.20612929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.84701173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.89743828,NA,0,6.49,0
"860","IL2021-26632",1,"12-26004/P05247A1-7-3-120",59.6968772765578,83.415032097381,133.497636509531,37.7631065197461,1.06765771151039,6.16544586309159,491.612081867298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.9214749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.43363419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.80823696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.0401565,NA,0,7.35,0
"861","IL2021-26754",1,"12-26004/07-19334",57.5509894963572,83.3743117236887,134.130360344835,36.2482024496861,1.3584463578752,16.8015982646538,468.458182160378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.9366092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.42950335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.07583989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.97854784,NA,NA,NA,NA,0,7.36,0
"862","IL2021-26755",1,"12-26004/07-19334",59.1878823739263,80.7845807089863,132.731947359779,36.8292211924423,1.17180070773722,15.1616973829058,473.58127038443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.0467294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.97352721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.00955658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.44863595,NA,0,6.54,0
"863","IL2021-26762",1,"12-26004/07-19334",58.3427477244219,84.3143062815814,133.685268897412,38.6504308840046,1.33707809702837,11.9390189404089,487.185333620083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.2179882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.10712197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.14180857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.70486623,NA,NA,NA,NA,0,7.68,0
"864","IL2021-26766",1,"12-26004/07-19334",58.8918388511056,89.8799996854872,134.377694217262,37.5758858756477,1.48223060074591,16.3299678026356,508.274944344234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.8785386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.88146243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.64605729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.9967703,NA,0,7.69,0
"865","IL2021-26777",1,"12-26004/07-19334",59.1496459252816,81.458980916692,133.428323538527,38.332121582699,1.60279603699103,16.0052648660063,465.885747399964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.8103958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.66721257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.91352797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.95310067,NA,0,7.83,0
"866","IL2021-26813",1,"12-26004/07-19334",57.7157628558618,88.3390267609721,133.530720984732,37.0259527185085,0.883824511121673,9.94408681077338,514.621352445184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.8271605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.23449069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.7941399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.9189133,NA,0,7.47,0
"867","IL2021-26829",1,"12-26004/07-19334",58.7011568113319,88.0781044942196,133.396317961641,35.7075692604831,1.5820414305294,17.5014817216957,501.294808713765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.794864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.58177967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.38272335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.8980014,NA,0,7.37,0
"868","IL2021-26834",1,"12-26004/07-19334",59.189615476696,89.2373483003806,133.520476533012,36.0591740416129,1.37319404683724,15.3712468196908,512.139117799292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.9247093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.73784895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.14781274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.7356575,NA,0,7.45,0
"869","IL2021-26865",1,"12-26004/14-11312",58.4276380261312,80.3576505329167,131.835681953923,36.8442146801038,1.41594706415487,14.9336017149025,472.398337827404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.8767104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.37750372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.78835499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.98774318,NA,0,6.61,0
"870","IL2021-26880",1,"12-26004/14-11312",59.1965192510577,76.8595356609236,132.504215046392,37.7092592237613,1.02307419464679,9.64764033654298,458.850473434591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.7810655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.76869854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.94333245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.76258006,NA,0,7.75,0
"871","IL2021-269",1,"GA081628-G1-G2-G1-G23/14-9923",56.0007791085133,78.5489406813964,132.0044890196,36.9502236211126,0.674405685690702,10.2570419354309,444.748031310649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.0202805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.1123827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.92760862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.39123818,NA,0,3.59,0
"872","IL2021-26916",1,"12-26004/14-11312",58.9900130096498,76.4507467679846,131.668354430724,36.9309745584033,0.683436799369342,9.89663639341328,466.22181054631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.7863501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.54690113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.63461453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.10301693,NA,0,6.7,0
"873","IL2021-26932",1,"12-26004/14-11312",58.8486848010943,74.972407445045,132.046442032662,36.0380802959366,0.25436572434409,2.34581098037272,466.729068394325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.3468933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.76256822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.44835112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.1841201,NA,0,5.04,0
